Provider,PotentialFraud,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum
PRV51305,No,239.75510204081633,1068.0,12.0,12.0,1858.7755102040817,5510,91080,346.3265306122449,1110,16970
PRV51306,No,5.882352941176471,100.0,12.0,11.941176470588236,1316.4705882352941,4400,22380,602.3529411764706,1490,10240
PRV51307,No,2.1621621621621623,80.0,12.0,12.0,1561.081081081081,5730,57760,447.8378378378378,1620,16570
PRV51308,No,3.7142857142857144,100.0,12.0,11.285714285714286,2080.5714285714284,11610,72820,653.4285714285714,1840,22870
PRV51309,No,0.0,0.0,12.0,11.38888888888889,1433.888888888889,4840,25810,438.3333333333333,1370,7890
PRV51311,No,152.57142857142858,1068.0,12.0,12.0,1891.4285714285713,6070,39720,433.8095238095238,1780,9110
PRV51312,No,92.8695652173913,1068.0,12.0,12.0,2374.782608695652,5720,109240,465.2173913043478,1620,21400
PRV51313,No,4.7368421052631575,70.0,12.0,12.0,1882.1052631578948,9440,35760,494.7368421052632,2540,9400
PRV51314,No,0.0,0.0,12.0,12.0,2037.0,4930,61110,433.3333333333333,1470,13000
PRV51315,No,7.23404255319149,200.0,12.0,12.0,1481.4893617021276,3300,69630,678.2978723404256,1900,31880
PRV51316,No,1068.0,1068.0,12.0,12.0,276.6666666666667,830,830,6.666666666666667,20,20
PRV51318,No,1068.0,1068.0,12.0,12.0,1163.3333333333333,1830,3490,286.6666666666667,510,860
PRV51322,No,0.0,0.0,12.0,12.0,2354.1666666666665,18380,28250,430.0,1560,5160
PRV51323,No,4.2105263157894735,70.0,12.0,12.0,2085.9210526315787,18380,158530,490.7894736842105,1560,37300
PRV51324,No,0.0,0.0,12.0,12.0,1983.5714285714287,6660,55540,515.3571428571429,2200,14430
PRV51325,No,0.0,0.0,12.0,12.0,13095.333333333334,26950,196430,3000.6666666666665,5620,45010
PRV51326,No,2.0454545454545454,70.0,12.0,12.0,1581.1363636363637,6930,69570,465.22727272727275,1170,20470
PRV51327,No,3.658536585365854,80.0,12.0,12.0,1844.1463414634147,8450,75610,454.8780487804878,2000,18650
PRV51328,No,0.0,0.0,12.0,12.0,1475.7142857142858,2760,10330,627.1428571428571,930,4390
PRV51329,No,3.2432432432432434,100.0,12.0,12.0,1877.972972972973,5330,138970,543.2432432432432,1620,40200
PRV51330,No,1.0526315789473684,20.0,12.0,12.0,1444.2105263157894,2900,27440,508.42105263157896,1380,9660
PRV51331,No,8.0,40.0,12.0,12.0,640.0,1230,3200,182.0,270,910
PRV51334,No,1068.0,1068.0,12.0,12.0,1550.0,1880,3100,400.0,700,800
PRV51335,No,2.816901408450704,100.0,12.0,11.901408450704226,2078.3098591549297,18300,295120,578.3802816901408,3920,82130
PRV51336,No,155.07246376811594,1068.0,11.652173913043478,11.826086956521738,2166.521739130435,23800,149490,803.6231884057971,7600,55450
PRV51337,Yes,251.20958083832335,1068.0,11.779761904761905,12.0,2115.0,23920,355320,657.202380952381,6790,110410
PRV51338,Yes,61.921875,1068.0,11.90625,12.0,2170.859375,23580,277870,662.5,6470,84800
PRV51340,No,0.06622516556291391,10.0,12.0,12.0,2769.337748344371,29980,418170,743.1125827814569,6190,112210
PRV51341,No,0.9859154929577465,70.0,12.0,11.95774647887324,2755.774647887324,28340,195660,661.4084507042254,6680,46960
PRV51342,No,142.55339805825244,1068.0,12.0,11.927536231884059,2272.995169082126,34470,470510,740.0483091787439,7620,153190
PRV51344,No,64.72727272727273,1068.0,12.0,12.0,2906.6666666666665,25900,95920,759.6969696969697,8810,25070
PRV51345,No,4.489795918367347,100.0,12.0,12.0,3125.1020408163267,33440,153130,949.5918367346939,10080,46530
PRV51346,No,21.8796992481203,1068.0,11.909774436090226,11.977443609022556,2252.3684210526317,26100,599130,686.390977443609,4620,182580
PRV51347,Yes,2.4625060474117078,200.0,11.953072085147557,11.900338655055636,2269.661344944364,40410,4691390,708.2196419932269,9210,1463890
PRV51348,No,371.6727272727273,1068.0,12.0,12.0,2743.4545454545455,20210,150890,941.6363636363636,5730,51790
PRV51349,No,180.33333333333334,1068.0,12.0,12.0,1509.3333333333333,4350,45280,393.6666666666667,1360,11810
PRV51350,No,97.14644351464435,1068.0,11.94979079497908,11.899581589958158,2581.673640167364,33360,617020,786.4853556485356,10010,187970
PRV51351,No,0.0,0.0,12.0,12.0,2482.8125,23920,79450,826.5625,6790,26450
PRV51352,No,0.0,0.0,12.0,12.0,4315.0,11560,17260,1602.5,4870,6410
PRV51353,No,299.44444444444446,1068.0,12.0,12.0,1273.3333333333333,4300,22920,391.1111111111111,1530,7040
PRV51354,No,0.0,0.0,12.0,12.0,507.5,1580,2030,392.5,980,1570
PRV51355,No,219.59459459459458,1068.0,12.0,12.0,1602.7027027027027,12300,118600,586.8918918918919,3460,43430
PRV51356,No,183.59574468085106,1068.0,11.873684210526315,11.726315789473684,1885.2631578947369,8900,179100,537.3684210526316,2520,51050
PRV51357,Yes,80.85,1068.0,11.925465838509316,11.894409937888199,2083.8509316770187,25970,335500,640.5590062111801,5940,103130
PRV51358,No,443.29411764705884,1068.0,12.0,12.0,1500.5882352941176,11500,25510,607.6470588235294,5700,10330
PRV51360,No,336.62068965517244,1068.0,12.0,12.0,1626.551724137931,10310,47170,546.2068965517242,1970,15840
PRV51361,No,4.0625,70.0,12.0,11.8125,1961.5625,28820,62770,622.8125,9400,19930
PRV51362,No,145.63636363636363,1068.0,12.0,12.0,3132.9545454545455,25140,137850,846.8181818181819,7450,37260
PRV51363,No,0.0,0.0,12.0,12.0,3366.6666666666665,4600,10100,926.6666666666666,1950,2780
PRV51364,No,282.95652173913044,1068.0,12.0,12.0,2069.1304347826085,8180,47590,613.0434782608696,1950,14100
PRV51366,No,3.1578947368421053,100.0,12.0,12.0,2067.3684210526317,7400,117840,480.0,1760,27360
PRV51368,No,15.0,60.0,12.0,12.0,592.5,1010,2370,252.5,760,1010
PRV51369,Yes,3.014882381180989,200.0,11.953912626020163,11.947671627460394,2633.202112337974,36180,5484960,768.0316850696112,9650,1599810
PRV51371,No,256.4782608695652,1068.0,12.0,11.91304347826087,2066.086956521739,11530,95040,561.9565217391304,3870,25850
PRV51376,No,1.7647058823529411,80.0,12.0,12.0,2721.176470588235,22990,138780,740.1960784313726,4560,37750
PRV51377,No,38.252631578947366,1068.0,12.0,12.0,2451.684210526316,39030,232910,657.3684210526316,9140,62450
PRV51378,Yes,710.0,1068.0,11.850931677018634,11.968944099378882,2086.583850931677,22990,335940,596.5217391304348,5200,96040
PRV51379,No,98.0,1068.0,12.0,12.0,3375.4545454545455,17350,74260,810.9090909090909,4740,17840
PRV51380,No,534.0,1068.0,12.0,12.0,2068.75,4970,16550,525.0,1330,4200
PRV51382,No,5.625,90.0,11.25,12.0,1380.0,6000,22080,371.25,1350,5940
PRV51383,No,126.12987012987013,1068.0,12.0,12.0,2507.7922077922076,33360,193100,728.0519480519481,10010,56060
PRV51386,No,3.481675392670157,100.0,11.979057591623036,11.905759162303665,2474.8429319371726,25970,945390,796.7539267015707,7090,304360
PRV51387,No,235.66101694915255,1068.0,11.796610169491526,12.0,3287.2881355932204,33360,193950,881.1864406779661,10010,51990
PRV51388,No,177.0,1068.0,12.0,12.0,3068.6046511627906,25900,263900,743.0232558139535,8810,63900
PRV51389,No,244.1012658227848,1068.0,11.848101265822784,12.0,1551.139240506329,12350,122540,460.37974683544303,4070,36370
PRV51390,Yes,634.3809523809524,1068.0,11.912727272727272,11.898181818181818,1861.5272727272727,34470,511920,512.8363636363637,7620,141030
PRV51391,No,74.35227272727273,1068.0,11.728813559322035,11.994350282485875,2349.6610169491523,25900,415890,749.54802259887,8810,132670
PRV51392,No,2.9411764705882355,50.0,11.294117647058824,12.0,1426.4705882352941,3520,24250,375.88235294117646,1280,6390
PRV51393,Yes,78.75413450937155,1068.0,11.986813186813187,11.96043956043956,1634.6923076923076,39790,1487570,536.3626373626373,7530,488090
PRV51394,No,0.0,0.0,12.0,12.0,990.0,2970,3960,230.0,520,920
PRV51395,No,0.0,0.0,12.0,12.0,3876.5,20890,77530,1015.5,5420,20310
PRV51396,No,72.81818181818181,1068.0,11.181818181818182,12.0,1826.8181818181818,19300,80380,531.1363636363636,5000,23370
PRV51397,No,0.0,0.0,11.7,12.0,1648.5,15480,65940,520.0,6370,20800
PRV51398,No,14.395348837209303,1068.0,11.581395348837209,11.581395348837209,2167.7906976744184,28820,186430,597.6744186046511,9400,51400
PRV51399,Yes,330.7047619047619,1068.0,11.886255924170616,11.943127962085308,2664.5023696682465,85160,562210,577.5924170616114,7930,121872
PRV51401,Yes,186.0,1068.0,12.0,12.0,2958.3333333333335,24270,124250,896.9047619047619,7930,37670
PRV51403,No,97.80701754385964,1068.0,12.0,12.0,2112.1929824561403,33440,240790,680.3508771929825,10080,77560
PRV51404,No,23.1864406779661,1068.0,11.864406779661017,12.0,2120.169491525424,11480,125090,453.5593220338983,2260,26760
PRV51405,No,43.59183673469388,1068.0,12.0,11.877551020408163,2127.1428571428573,22990,104230,608.5714285714286,4560,29820
PRV51406,No,267.0,1068.0,11.586206896551724,12.0,3404.8275862068967,33470,98740,1014.4827586206897,8680,29420
PRV51408,No,0.0,0.0,12.0,12.0,1392.6666666666667,5010,20890,465.3333333333333,1470,6980
PRV51409,No,0.0,0.0,12.0,12.0,1310.0,2080,5240,395.0,700,1580
PRV51410,Yes,3.0573248407643314,200.0,11.980891719745223,11.980891719745223,2566.3216560509554,33440,1611650,698.7420382165606,10080,438810
PRV51412,No,0.0,0.0,12.0,12.0,1072.0,1570,5360,638.0,1510,3190
PRV51414,No,114.42857142857143,1068.0,12.0,12.0,3833.9285714285716,41060,107350,922.8571428571429,9280,25840
PRV51415,No,147.9607843137255,1068.0,12.0,12.0,3412.9411764705883,35420,174060,983.9215686274509,9650,50180
PRV51416,No,3.45679012345679,100.0,11.851851851851851,12.0,2576.6666666666665,22200,208710,730.3703703703703,7010,59160
PRV51418,No,303.04918032786884,1068.0,12.0,12.0,1806.2295081967213,19570,110180,535.9016393442623,6340,32690
PRV51419,No,33.784615384615385,1068.0,12.0,11.723076923076922,1829.076923076923,14080,118890,547.8461538461538,2280,35610
PRV51421,Yes,643.5072463768116,1068.0,11.913669064748202,11.913669064748202,2151.9424460431655,33440,299120,648.1294964028777,10080,90090
PRV51422,No,175.28,1068.0,12.0,12.0,4200.0,22700,105000,1584.4,6760,39610
PRV51423,No,100.0,100.0,12.0,12.0,3440.0,3440,3440,1710.0,1710,1710
PRV51424,No,15.674418604651162,1068.0,12.0,12.0,2557.3255813953488,33440,219930,710.6976744186046,10080,61120
PRV51425,No,97.0909090909091,1068.0,12.0,11.93939393939394,3223.030303030303,17990,106360,966.060606060606,4870,31880
PRV51426,Yes,33.8252427184466,1068.0,12.0,12.0,2036.3592233009708,22990,419490,615.9223300970874,4560,126880
PRV51427,No,95.0,1068.0,11.379310344827585,12.0,2404.655172413793,12350,139470,623.7931034482758,4070,36180
PRV51428,No,65.93939393939394,1068.0,12.0,12.0,2573.6363636363635,33440,169860,815.4545454545455,10080,53820
PRV51429,No,0.0,0.0,12.0,12.0,671.0,1690,6710,474.0,1500,4740
PRV51430,No,158.99099099099098,1068.0,12.0,11.964285714285714,1782.767857142857,13220,199670,479.19642857142856,2110,53670
PRV51431,No,540.25,1068.0,11.755102040816327,12.0,2627.5510204081634,19360,128750,692.2448979591836,5040,33920
PRV51432,No,331.1304347826087,1068.0,12.0,12.0,1102.608695652174,3970,25360,471.7391304347826,1380,10850
PRV51433,Yes,2.900621118012422,200.0,11.95527950310559,11.934782608695652,2285.3229813664598,35420,3679370,670.5900621118012,9650,1079650
PRV51434,Yes,245.98019801980197,1068.0,12.0,11.941176470588236,2394.4117647058824,34470,244230,651.6666666666666,7620,66470
PRV51435,No,278.60869565217394,1068.0,12.0,12.0,1603.4782608695652,4820,36880,613.0434782608696,2130,14100
PRV51436,No,226.41666666666666,1068.0,11.9,11.9,1872.4166666666667,14770,224690,591.0,4710,70920
PRV51437,No,0.0,0.0,12.0,12.0,2950.0,5440,5900,760.0,1480,1520
PRV51438,No,237.33333333333334,1068.0,12.0,12.0,3231.1111111111113,19380,29080,1034.4444444444443,5900,9310
PRV51439,No,5.0,100.0,12.0,12.0,3183.3333333333335,25140,133700,1046.1904761904761,7450,43940
PRV51440,No,92.97142857142858,1068.0,12.0,11.830985915492958,2591.4084507042253,23580,183990,715.7746478873239,6190,50820
PRV51441,No,3.411764705882353,100.0,12.0,12.0,2534.705882352941,23800,215450,632.4705882352941,7600,53760
PRV51442,No,356.0,1068.0,12.0,12.0,3845.0,14600,23070,1245.0,4760,7470
PRV51443,No,33.23287671232877,1068.0,12.0,12.0,3603.8356164383563,41060,263080,1029.041095890411,9280,75120
PRV51444,No,101.71428571428571,1068.0,11.714285714285714,12.0,2478.3333333333335,18360,104090,667.1428571428571,3980,28020
PRV51446,No,510.7826086956522,1068.0,11.5,12.0,1490.0,11890,35760,492.9166666666667,3750,11830
PRV51447,Yes,194.58426966292134,1068.0,11.865168539325843,12.0,2029.887640449438,23920,180660,651.2359550561798,6790,57960
PRV51448,No,230.35294117647058,1068.0,12.0,12.0,2338.627450980392,23800,119270,667.0588235294117,7600,34020
PRV51449,No,534.0,1068.0,12.0,12.0,1285.2941176470588,6990,21850,489.4117647058824,1840,8320
PRV51451,No,0.0,0.0,12.0,12.0,685.0,2050,4110,211.66666666666666,600,1270
PRV51453,No,8.333333333333334,100.0,10.0,12.0,3987.5,23580,47850,1260.0,6190,15120
PRV51454,No,4.117647058823529,90.0,11.647058823529411,12.0,3676.764705882353,34470,125010,1062.6470588235295,7620,36130
PRV51455,No,284.1764705882353,1068.0,12.0,12.0,1881.1764705882354,12310,63960,584.7058823529412,3700,19880
PRV51456,No,883.3082706766917,1068.0,12.0,12.0,1216.6666666666667,9460,164250,488.2962962962963,3520,65920
PRV51458,No,4.285714285714286,100.0,12.0,12.0,1548.75,7010,86730,419.82142857142856,2130,23510
PRV51459,Yes,2.7657766990291264,200.0,11.921601941747573,11.967839805825243,2317.743932038835,40410,19098210,662.2366504854369,9400,5456830
PRV51460,No,42.80088495575221,1068.0,11.938053097345133,11.969026548672566,2087.1017699115046,23970,943370,581.6150442477876,5420,262890
PRV51462,No,0.0,0.0,12.0,12.0,2265.0,13940,67950,654.3333333333334,6740,19630
PRV51464,No,2.206896551724138,100.0,12.0,11.917241379310346,1821.7931034482758,23800,264160,538.4827586206897,7600,78080
PRV51465,No,152.57142857142858,1068.0,12.0,12.0,1735.7142857142858,4590,12150,765.7142857142857,2100,5360
PRV51466,No,74.32432432432432,1068.0,12.0,12.0,2774.5945945945946,32260,205320,806.2162162162163,8550,59660
PRV51467,No,267.0,1068.0,12.0,12.0,1608.0,5720,40200,480.0,2220,12000
PRV51468,No,96.53164556962025,1068.0,12.0,11.924528301886792,2103.9622641509436,23800,334530,708.9937106918239,7600,112730
PRV51469,No,0.0,0.0,12.0,12.0,2362.1428571428573,12590,66140,683.5714285714286,3150,19140
PRV51470,No,118.66666666666667,1068.0,11.555555555555555,12.0,2672.5925925925926,22020,72160,684.4444444444445,4100,18480
PRV51471,Yes,952.0457142857143,1068.0,12.0,12.0,1776.111111111111,21970,319700,517.7222222222222,6010,93190
PRV51472,No,12.5,200.0,12.0,12.0,1467.5,4070,23480,603.75,2320,9660
PRV51474,No,611.2857142857143,1068.0,12.0,11.830985915492958,2776.478873239437,29980,197130,594.0845070422536,5020,42180
PRV51475,No,274.13953488372096,1068.0,12.0,12.0,2170.9302325581393,23580,93350,718.3720930232558,6190,30890
PRV51476,No,181.88888888888889,1068.0,12.0,12.0,2986.6666666666665,24270,53760,1002.7777777777778,5070,18050
PRV51477,No,0.0,0.0,11.045454545454545,11.454545454545455,1855.0,9010,40810,385.0,1660,8470
PRV51478,No,1.1764705882352942,20.0,11.294117647058824,11.529411764705882,1299.4117647058824,2820,22090,512.9411764705883,1430,8720
PRV51479,No,63.70175438596491,1068.0,11.947368421052632,11.947368421052632,2311.5789473684213,47140,527040,748.7719298245614,12090,170720
PRV51480,Yes,2.8482328482328483,200.0,11.96881496881497,11.977650727650728,2236.226611226611,25970,4302500,644.0592515592516,7600,1239170
PRV51482,Yes,130.1978021978022,1068.0,11.868131868131869,12.0,1853.7362637362637,7260,168690,522.0879120879121,2590,47510
PRV51483,No,71.44736842105263,1068.0,11.844155844155845,12.0,2593.896103896104,33440,199730,851.038961038961,10080,65530
PRV51484,No,26.0,1068.0,12.0,12.0,3936.6279069767443,85160,338550,895.3023255813954,10080,76996
PRV51486,No,2.102803738317757,100.0,12.0,11.94392523364486,1991.6355140186915,12220,426210,597.6168224299065,3340,127890
PRV51487,No,4.615384615384615,60.0,12.0,12.0,2593.076923076923,5380,33710,537.6923076923077,1350,6990
PRV51488,No,13.838235294117647,1068.0,11.955882352941176,12.0,2207.573529411765,22020,600460,659.2647058823529,6090,179320
PRV51490,Yes,801.0,1068.0,12.0,12.0,2671.875,33360,171000,683.59375,10010,43750
PRV51491,No,110.51428571428572,1068.0,11.830985915492958,11.830985915492958,3420.4225352112676,33360,242850,944.0845070422536,10010,67030
PRV51492,No,175.3,1068.0,11.851851851851851,12.0,2317.6543209876545,23800,187730,672.9629629629629,7600,54510
PRV51494,No,2.1052631578947367,80.0,12.0,12.0,2896.0526315789475,36180,110050,643.1578947368421,7160,24440
PRV51495,Yes,676.1438848920864,1068.0,12.0,12.0,1477.9432624113474,14900,208390,403.12056737588654,2830,56840
PRV51496,No,4.308943089430894,100.0,12.0,11.983739837398375,1615.5284552845528,7130,198710,540.2439024390244,1910,66450
PRV51497,No,284.8,1068.0,12.0,12.0,1340.0,3460,20100,292.0,830,4380
PRV51499,No,7.037974683544304,1068.0,11.949367088607595,11.995780590717299,1992.7426160337552,34200,944560,563.0168776371308,6820,266870
PRV51500,No,1.25,10.0,12.0,12.0,2562.5,11480,20500,806.25,2260,6450
PRV51501,Yes,1021.215859030837,1068.0,11.896995708154506,11.896995708154506,1429.7854077253219,19630,333140,454.72103004291847,6160,105950
PRV51502,No,0.0,0.0,12.0,12.0,1932.5806451612902,14300,59910,528.0645161290323,4710,16370
PRV51503,No,0.7017543859649122,40.0,12.0,11.894736842105264,3163.3333333333335,22990,180310,692.4561403508771,4560,39470
PRV51504,No,3.4375,200.0,12.0,12.0,2144.765625,34470,274530,619.84375,7620,79340
PRV51505,No,2.6666666666666665,40.0,12.0,12.0,2590.0,6850,38850,781.3333333333334,1930,11720
PRV51507,Yes,9.070088845014807,1068.0,11.964461994076999,11.973346495557749,2371.609081934847,39030,2402440,635.2714708785785,9140,643530
PRV51508,No,63.94059405940594,1068.0,11.94059405940594,11.905940594059405,2007.6732673267327,29980,405550,585.940594059406,5020,118360
PRV51509,No,2.7572815533980584,200.0,11.930097087378641,11.958252427184465,2336.029126213592,36180,2406110,643.6116504854369,7160,662920
PRV51510,No,3.8596491228070176,100.0,12.0,12.0,3643.684210526316,33360,207690,1032.8070175438597,10010,58870
PRV51511,No,2.5,30.0,12.0,12.0,2157.5,10310,34520,533.125,2720,8530
PRV51514,No,241.48387096774192,1068.0,11.870967741935484,12.0,2516.2365591397847,34470,234010,752.5806451612904,7620,69990
PRV51515,No,92.59574468085107,1068.0,12.0,12.0,2363.125,13790,113430,679.5833333333334,4770,32620
PRV51516,No,80.6,1068.0,12.0,11.825,1896.5,28340,75860,578.75,6680,23150
PRV51517,No,13.636363636363637,100.0,12.0,12.0,1760.909090909091,3480,19370,598.1818181818181,1850,6580
PRV51518,No,110.56603773584905,1068.0,11.773584905660377,12.0,2061.8867924528304,11500,109280,658.1132075471698,5700,34880
PRV51521,No,2.1739130434782608,100.0,12.0,12.0,1651.0869565217392,6150,75950,340.4347826086956,1350,15660
PRV51522,No,71.08421052631579,1068.0,11.873684210526315,11.810526315789474,2607.5263157894738,34470,495430,789.421052631579,10010,149990
PRV51523,No,983.2380952380952,1068.0,12.0,12.0,2328.923076923077,35420,151380,674.6153846153846,9650,43850
PRV51525,No,89.67213114754098,1068.0,12.0,12.0,2656.72131147541,52900,162060,692.1311475409836,8750,42220
PRV51526,No,373.8,1068.0,11.4,12.0,2484.5,15810,49690,832.5,6470,16650
PRV51527,No,2.926829268292683,100.0,12.0,12.0,3125.8536585365855,33440,128160,1125.3658536585365,10080,46140
PRV51528,No,0.0,0.0,12.0,11.647058823529411,3055.8823529411766,14080,51950,635.2941176470588,2280,10800
PRV51529,No,3.4782608695652173,80.0,12.0,12.0,2179.1304347826085,4910,50120,713.4782608695652,2400,16410
PRV51531,No,4.117647058823529,70.0,11.647058823529411,12.0,1840.5882352941176,8230,62580,720.5882352941177,2730,24500
PRV51532,No,206.5,1068.0,12.0,12.0,3164.375,33360,101260,883.125,10010,28260
PRV51533,No,385.6666666666667,1068.0,12.0,12.0,1506.388888888889,18680,54230,318.8888888888889,2260,11480
PRV51534,No,0.0,0.0,12.0,12.0,2080.0,2080,2080,280.0,280,280
PRV51535,No,8.958762886597938,1068.0,11.969072164948454,11.99742268041237,2132.963917525773,34200,827590,551.159793814433,6820,213850
PRV51536,No,274.5,1068.0,11.25,11.25,1011.25,2600,16180,233.125,820,3730
PRV51539,Yes,137.51210428305401,1068.0,11.947955390334572,11.942379182156134,1920.3345724907063,33360,1033140,547.007434944238,10010,294290
